id;categorie;marked_idx;marked;detection;action
egyptian-amun-the-hidden-one;mythologie-egyptienne;1;Le caché;position-1ou3;A_RECONFIRMER
egyptian-nephthys-funerary-goddess;mythologie-egyptienne;1;Nephtys;position-1ou3;A_RECONFIRMER
egyptian-nephthys-sister-of-isis;mythologie-egyptienne;2;La sœur d'Isis, d'Osiris et de Seth;reponse-trop-longue;A_RECONFIRMER
egyptian-nephthys-isis-canopic-jars;mythologie-egyptienne;3;Isis;position-1ou3;A_RECONFIRMER
egyptian-nut-goddess-of-the-sky;mythologie-egyptienne;1;Nout;position-1ou3;A_RECONFIRMER
egyptian-apep-serpent-enemy-of-ra;mythologie-egyptienne;3;Apopis;position-1ou3;A_RECONFIRMER
egyptian-khnum-ram-headed-potter;mythologie-egyptienne;1;Khnoum;position-1ou3;A_RECONFIRMER
egyptian-weighing-of-the-heart;mythologie-egyptienne;3;La plume de Maât;position-1ou3;A_RECONFIRMER
egyptian-ammit-the-devourer;mythologie-egyptienne;1;Il est dévoré par la créature Ammit;position-1ou3;A_RECONFIRMER
egyptian-forty-two-assessors;mythologie-egyptienne;2;Quarante-deux;reponse-trop-longue;A_RECONFIRMER
egyptian-fields-of-ialu;mythologie-egyptienne;3;Les champs d'Ialou;position-1ou3;A_RECONFIRMER
egyptian-four-sons-of-horus-guardians;mythologie-egyptienne;1;Les quatre fils d'Horus;position-1ou3;A_RECONFIRMER
egyptian-ushabti-funerary-figurines;mythologie-egyptienne;2;À remplacer le défunt dans les travaux des champs de l'au-delà;reponse-trop-longue;A_RECONFIRMER
egyptian-khufu-great-pyramid;mythologie-egyptienne;1;Khéops;position-1ou3;A_RECONFIRMER
egyptian-khafre-great-sphinx;mythologie-egyptienne;3;Khéphren;position-1ou3;A_RECONFIRMER
egyptian-tutankhamun-child-king;mythologie-egyptienne;1;Il est monté sur le trône très jeune;position-1ou3;A_RECONFIRMER
egyptian-ramses-ii-battle-of-qadesh;mythologie-egyptienne;3;Les Hittites;position-1ou3;A_RECONFIRMER
egyptian-cleopatra-alliances-caesar-antony;mythologie-egyptienne;1;Jules César puis Marc Antoine;position-1ou3;A_RECONFIRMER
egyptian-nefertiti-wife-of-akhenaten;mythologie-egyptienne;3;L'épouse d'Akhenaton;position-1ou3;A_RECONFIRMER
egyptian-imhotep-step-pyramid-architect;mythologie-egyptienne;1;Imhotep;position-1ou3;A_RECONFIRMER
egyptian-djoser-first-step-pyramid;mythologie-egyptienne;2;La pyramide à degrés de Djéser à Saqqarah;reponse-trop-longue;A_RECONFIRMER
egyptian-pharaoh-son-of-ra;mythologie-egyptienne;3;Fils de Râ;position-1ou3;A_RECONFIRMER
egyptian-oudjat-eye-of-horus;mythologie-egyptienne;3;L'œil d'Horus, symbole de protection et de santé;position-1ou3;A_RECONFIRMER
egyptian-djed-pillar-stability;mythologie-egyptienne;1;La stabilité, associé à Osiris;position-1ou3;A_RECONFIRMER
egyptian-sistrum-sacred-rattle;mythologie-egyptienne;3;Le sistre;position-1ou3;A_RECONFIRMER
egyptian-papyrus-lower-egypt-emblem;mythologie-egyptienne;1;Le papyrus;position-1ou3;A_RECONFIRMER
egyptian-karnak-largest-temple-complex;mythologie-egyptienne;1;Karnak;position-1ou3;A_RECONFIRMER
egyptian-abu-simbel-four-colossi;mythologie-egyptienne;3;Quatre;position-1ou3;A_RECONFIRMER
egyptian-edfu-best-preserved-temple;mythologie-egyptienne;1;Edfou;position-1ou3;A_RECONFIRMER
egyptian-abydos-sanctuary-of-osiris;mythologie-egyptienne;3;Abydos;position-1ou3;A_RECONFIRMER
greek-medusa-only-mortal-gorgon;mythologie-grecque;1;Elle est la seule mortelle;position-1ou3;A_RECONFIRMER
greek-minotaur-son-of-pasiphae;mythologie-grecque;3;Pasiphaé;position-1ou3;A_RECONFIRMER
greek-pegasus-winged-horse;mythologie-grecque;3;Pégase;position-1ou3;A_RECONFIRMER
greek-centaurs-half-horse;mythologie-grecque;1;Mi-homme, mi-cheval;position-1ou3;A_RECONFIRMER
greek-nemean-lion-invulnerable-hide;mythologie-grecque;1;Sa peau est invulnérable;position-1ou3;A_RECONFIRMER
greek-odysseus-blinds-polyphemus;mythologie-grecque;3;Polyphème;position-1ou3;A_RECONFIRMER
greek-satyrs-companions-of-dionysus;mythologie-grecque;1;Les Satyres;position-1ou3;A_RECONFIRMER
greek-typhon-giant-monster;mythologie-grecque;3;Typhon;position-1ou3;A_RECONFIRMER
greek-charon-ferryman-of-the-dead;mythologie-grecque;3;Charon;position-1ou3;A_RECONFIRMER
greek-styx-river-of-the-underworld;mythologie-grecque;1;Le Styx;position-1ou3;A_RECONFIRMER
greek-minos-rhadamanthus-judges;mythologie-grecque;3;Minos et Rhadamanthe;position-1ou3;A_RECONFIRMER
greek-elysian-fields-blessed;mythologie-grecque;3;Aux Champs Élysées;position-1ou3;A_RECONFIRMER
greek-erinyes-vengeance-goddesses;mythologie-grecque;1;Les Érinyes;position-1ou3;A_RECONFIRMER
greek-asphodel-meadows-ordinary-souls;mythologie-grecque;2;Dans les Champs des Asphodèles;reponse-trop-longue;A_RECONFIRMER
greek-heracles-son-of-zeus;mythologie-grecque;1;Zeus;position-1ou3;A_RECONFIRMER
greek-heracles-strangles-snakes;mythologie-grecque;1;Il étrangle deux serpents;position-1ou3;A_RECONFIRMER
greek-perseus-mirror-shield;mythologie-grecque;1;En utilisant son bouclier poli comme un miroir;position-1ou3;A_RECONFIRMER
greek-theseus-kills-minotaur;mythologie-grecque;3;Thésée;position-1ou3;A_RECONFIRMER
greek-medea-helps-jason;mythologie-grecque;3;Médée;position-1ou3;A_RECONFIRMER
greek-oedipus-sphinx-riddle;mythologie-grecque;1;Œdipe;position-1ou3;A_RECONFIRMER
greek-orpheus-eurydice;mythologie-grecque;3;Eurydice;position-1ou3;A_RECONFIRMER
greek-orpheus-turns-around;mythologie-grecque;0;Parce qu'il se retourne pour la regarder avant la sortie des Enfers;reponse-trop-longue;A_RECONFIRMER
greek-bellerophon-kills-chimera;mythologie-grecque;1;Bellérophon;position-1ou3;A_RECONFIRMER
greek-achilles-vulnerable-heel;mythologie-grecque;3;Le talon;position-1ou3;A_RECONFIRMER
greek-achilles-dipped-in-styx;mythologie-grecque;1;Le Styx;position-1ou3;A_RECONFIRMER
greek-antigone-buries-polyneices;mythologie-grecque;0;Elle enterre son frère malgré l'interdiction du roi;reponse-trop-longue;A_RECONFIRMER
greek-cadmus-founder-of-thebes;mythologie-grecque;1;Cadmos;position-1ou3;A_RECONFIRMER
greek-theseus-marathonian-bull;mythologie-grecque;3;Thésée;position-1ou3;A_RECONFIRMER
greek-pythia-prophetess-of-delphi;mythologie-grecque;1;La Pythie;position-1ou3;A_RECONFIRMER
greek-atlantis-island-of-plato;mythologie-grecque;3;Platon;position-1ou3;A_RECONFIRMER
greek-labyrinth-of-cnossos;mythologie-grecque;0;En Crète, à Cnossos;reponse-trop-longue;A_RECONFIRMER
greek-colchis-golden-fleece;mythologie-grecque;1;En Colchide;position-1ou3;A_RECONFIRMER
greek-mount-ida-judgment-of-paris;mythologie-grecque;3;Le mont Ida;position-1ou3;A_RECONFIRMER
greek-sparta-city-of-menelaus;mythologie-grecque;1;Ménélas;position-1ou3;A_RECONFIRMER
greek-aegean-sea-named-after-aegeus;mythologie-grecque;3;Égée;position-1ou3;A_RECONFIRMER
greek-zeus-thunderbolt-attribute;mythologie-grecque;1;La foudre;position-1ou3;A_RECONFIRMER
greek-zeus-son-of-cronos;mythologie-grecque;3;Cronos;position-1ou3;A_RECONFIRMER
greek-olympus-home-of-gods;mythologie-grecque;1;Sur le mont Olympe;position-1ou3;A_RECONFIRMER
greek-hera-goddess-of-marriage;mythologie-grecque;2;Protéger le mariage et les femmes mariées;reponse-trop-longue;A_RECONFIRMER
greek-hera-attribute-peacock;mythologie-grecque;3;Le paon;position-1ou3;A_RECONFIRMER
greek-poseidon-god-of-the-sea;mythologie-grecque;1;Poséidon;position-1ou3;A_RECONFIRMER
greek-poseidon-earthquakes-horses;mythologie-grecque;3;Aux séismes et aux chevaux;position-1ou3;A_RECONFIRMER
greek-hades-wife-persephone;mythologie-grecque;1;Perséphone;position-1ou3;A_RECONFIRMER
greek-thanatos-personification-of-death;mythologie-grecque;3;Thanatos;position-1ou3;A_RECONFIRMER
greek-athena-born-from-zeus-head;mythologie-grecque;1;Sortie tout armée de la tête de Zeus;position-1ou3;A_RECONFIRMER
greek-athena-owl-attribute;mythologie-grecque;3;La chouette;position-1ou3;A_RECONFIRMER
greek-apollo-oracle-of-delphi;mythologie-grecque;1;Apollon;position-1ou3;A_RECONFIRMER
greek-apollo-lyre-attribute;mythologie-grecque;3;La lyre;position-1ou3;A_RECONFIRMER
greek-artemis-moon-goddess;mythologie-grecque;1;À la Lune;position-1ou3;A_RECONFIRMER
greek-ares-aphrodite-affair;mythologie-grecque;3;Aphrodite;position-1ou3;A_RECONFIRMER
greek-aphrodite-born-from-sea-foam;mythologie-grecque;1;De l'écume de la mer;position-1ou3;A_RECONFIRMER
greek-aphrodite-dove-attribute;mythologie-grecque;3;La colombe;position-1ou3;A_RECONFIRMER
greek-hermes-caduceus-attribute;mythologie-grecque;1;Le caducée;position-1ou3;A_RECONFIRMER
greek-hephaestus-god-of-forge;mythologie-grecque;3;Héphaïstos;position-1ou3;A_RECONFIRMER
greek-demeter-goddess-of-agriculture;mythologie-grecque;1;Déméter;position-1ou3;A_RECONFIRMER
greek-dionysus-born-from-zeus-thigh;mythologie-grecque;3;De sa cuisse;position-1ou3;A_RECONFIRMER
greek-hestia-goddess-of-hearth;mythologie-grecque;0;Gardienne du foyer et du feu sacré;reponse-trop-longue;A_RECONFIRMER
greek-persephone-queen-of-underworld;mythologie-grecque;1;Perséphone;position-1ou3;A_RECONFIRMER
greek-symbol-trident-poseidon;mythologie-grecque;1;Poséidon;position-1ou3;A_RECONFIRMER
greek-symbol-owl-athena;mythologie-grecque;3;Athéna;position-1ou3;A_RECONFIRMER
greek-symbol-lyre-apollo;mythologie-grecque;1;Apollon;position-1ou3;A_RECONFIRMER
greek-symbol-dove-aphrodite;mythologie-grecque;3;Aphrodite;position-1ou3;A_RECONFIRMER
greek-symbol-wheat-demeter;mythologie-grecque;1;Déméter;position-1ou3;A_RECONFIRMER
greek-symbol-laurel-apollo;mythologie-grecque;3;Le laurier;position-1ou3;A_RECONFIRMER
greek-cronos-overthrows-ouranos;mythologie-grecque;3;Cronos;position-1ou3;A_RECONFIRMER
greek-prometheus-steals-fire;mythologie-grecque;3;Prométhée;position-1ou3;A_RECONFIRMER
greek-prometheus-freed-by-heracles;mythologie-grecque;1;Héraclès;position-1ou3;A_RECONFIRMER
greek-pandora-elpis-remains;mythologie-grecque;1;L'Espérance;position-1ou3;A_RECONFIRMER
greek-ouranos-god-of-sky;mythologie-grecque;3;Du Ciel;position-1ou3;A_RECONFIRMER
greek-cyclopes-children-of-ouranos;mythologie-grecque;1;Les Cyclopes;position-1ou3;A_RECONFIRMER
greek-iapetus-father-of-prometheus;mythologie-grecque;3;Japet;position-1ou3;A_RECONFIRMER
greek-heracles-labors-imposed-by-eurystheus;mythologie-grecque;1;Eurysthée;position-1ou3;A_RECONFIRMER
greek-heracles-hydra-cauterizes-necks;mythologie-grecque;0;En cautérisant les cous avec des tisons;reponse-trop-longue;A_RECONFIRMER
greek-heracles-augian-stables;mythologie-grecque;1;En détournant deux fleuves;position-1ou3;A_RECONFIRMER
greek-heracles-hesperides-apples-atlas;mythologie-grecque;3;Atlas;position-1ou3;A_RECONFIRMER
greek-heracles-stymphalian-birds;mythologie-grecque;1;Les oiseaux du lac Stymphale;position-1ou3;A_RECONFIRMER
greek-heracles-cerynitian-hind;mythologie-grecque;3;Ses cornes sont en or;position-1ou3;A_RECONFIRMER
greek-heracles-diomedes-mares;mythologie-grecque;1;Elles sont carnivores;position-1ou3;A_RECONFIRMER
greek-helen-wife-of-menelaus;mythologie-grecque;1;Ménélas;position-1ou3;A_RECONFIRMER
greek-trojan-war-ten-years;mythologie-grecque;3;Dix ans;position-1ou3;A_RECONFIRMER
greek-iliad-author-homer;mythologie-grecque;1;Homère;position-1ou3;A_RECONFIRMER
greek-odyssey-odysseus-return;mythologie-grecque;3;L'Odyssée;position-1ou3;A_RECONFIRMER
greek-agamemnon-commander-of-greeks;mythologie-grecque;3;Agamemnon;position-1ou3;A_RECONFIRMER
greek-odysseus-tricks-polyphemus-nobody;mythologie-grecque;1;Personne;position-1ou3;A_RECONFIRMER
greek-odysseus-resists-sirens-mast;mythologie-grecque;3;Il se fait attacher au mât du navire;position-1ou3;A_RECONFIRMER
greek-calypso-detains-odysseus;mythologie-grecque;1;Calypso;position-1ou3;A_RECONFIRMER
greek-iphigenia-sacrificed-by-agamemnon;mythologie-grecque;3;Sa fille Iphigénie;position-1ou3;A_RECONFIRMER
greek-odyssey-ten-years-return;mythologie-grecque;1;Dix ans;position-1ou3;A_RECONFIRMER
phil-thales-first-philosopher-water;philosophie;1;Thalès;position-1ou3;A_RECONFIRMER
phil-heraclitus-everything-flows;philosophie;3;Héraclite;position-1ou3;A_RECONFIRMER
phil-democritus-theory-of-atoms;philosophie;1;Démocrite;position-1ou3;A_RECONFIRMER
phil-parmenides-being-is-unchanging;philosophie;3;Parménide;position-1ou3;A_RECONFIRMER
phil-socrates-executed-by-hemlock;philosophie;3;En buvant la ciguë;position-1ou3;A_RECONFIRMER
phil-socrates-i-know-that-i-know-nothing;philosophie;1;« Je sais que je ne sais rien »;position-1ou3;A_RECONFIRMER
phil-plato-student-of-socrates;philosophie;3;Platon;position-1ou3;A_RECONFIRMER
phil-socrates-accused-of-corrupting-youth;philosophie;0;Corrompre la jeunesse et ne pas honorer les dieux de la cité;reponse-trop-longue;A_RECONFIRMER
phil-socratic-irony;philosophie;1;L'ironie socratique;position-1ou3;A_RECONFIRMER
phil-plato-allegory-of-the-cave;philosophie;3;La République;position-1ou3;A_RECONFIRMER
phil-plato-myth-of-atlantis;philosophie;1;Platon;position-1ou3;A_RECONFIRMER
phil-plato-symposium-on-love;philosophie;3;Le Banquet;position-1ou3;A_RECONFIRMER
phil-plato-doxa-vs-knowledge;philosophie;1;La doxa;position-1ou3;A_RECONFIRMER
phil-aristotle-political-animal;philosophie;1;Aristote;position-1ou3;A_RECONFIRMER
phil-aristotle-student-of-plato;philosophie;3;Platon;position-1ou3;A_RECONFIRMER
phil-aristotle-final-cause;philosophie;1;La cause finale;position-1ou3;A_RECONFIRMER
phil-epicurus-the-garden-school;philosophie;3;Le Jardin;position-1ou3;A_RECONFIRMER
phil-epicurus-pleasure-as-highest-good;philosophie;1;Le plaisir;position-1ou3;A_RECONFIRMER
phil-sartre-existence-precedes-essence;philosophie;3;« L'existence précède l'essence »;position-1ou3;A_RECONFIRMER
phil-sartre-hell-is-other-people;philosophie;1;Huis clos;position-1ou3;A_RECONFIRMER
phil-camus-myth-of-sisyphus-absurd;philosophie;1;Le Mythe de Sisyphe;position-1ou3;A_RECONFIRMER
phil-camus-the-plague-oran;philosophie;3;La Peste;position-1ou3;A_RECONFIRMER
phil-beauvoir-one-is-not-born-a-woman;philosophie;1;« On ne naît pas femme, on le devient »;position-1ou3;A_RECONFIRMER
phil-arendt-banality-of-evil;philosophie;3;La banalité du mal;position-1ou3;A_RECONFIRMER
phil-arendt-origins-of-totalitarianism;philosophie;1;Les Origines du totalitarisme;position-1ou3;A_RECONFIRMER
phil-rawls-veil-of-ignorance;philosophie;3;Le voile d'ignorance;position-1ou3;A_RECONFIRMER
phil-foucault-words-and-things-meninas;philosophie;1;Les Mots et les Choses;position-1ou3;A_RECONFIRMER
phil-husserl-founder-of-phenomenology;philosophie;3;Husserl;position-1ou3;A_RECONFIRMER
phil-intentionality-consciousness-of-something;philosophie;1;L'intentionnalité;position-1ou3;A_RECONFIRMER
phil-popper-falsifiability-criterion;philosophie;1;La falsifiabilité;position-1ou3;A_RECONFIRMER
phil-kuhn-paradigms;philosophie;3;Thomas Kuhn;position-1ou3;A_RECONFIRMER
phil-freud-interpretation-of-dreams;philosophie;1;L'Interprétation des rêves;position-1ou3;A_RECONFIRMER
phil-descartes-cogito-ergo-sum;philosophie;1;Descartes;position-1ou3;A_RECONFIRMER
phil-descartes-methodical-doubt;philosophie;3;Le doute méthodique;position-1ou3;A_RECONFIRMER
phil-descartes-dualism-soul-body;philosophie;0;L'âme (pensée) et le corps (étendue);reponse-trop-longue;A_RECONFIRMER
phil-descartes-meditations-metaphysiques;philosophie;1;Les Méditations métaphysiques;position-1ou3;A_RECONFIRMER
phil-locke-tabula-rasa;philosophie;1;Locke;position-1ou3;A_RECONFIRMER
phil-hume-problem-of-induction;philosophie;3;Hume;position-1ou3;A_RECONFIRMER
phil-pascal-the-wager;philosophie;0;Le pari;reponse-trop-courte;A_RECONFIRMER
phil-leibniz-monads;philosophie;1;Les monades;position-1ou3;A_RECONFIRMER
phil-kant-critique-of-pure-reason;philosophie;2;La Critique de la raison pure;reponse-trop-longue;A_RECONFIRMER
phil-kant-categorical-imperative;philosophie;3;L'impératif catégorique;position-1ou3;A_RECONFIRMER
phil-hegel-dialectical-method;philosophie;3;La dialectique;position-1ou3;A_RECONFIRMER
phil-hegel-master-slave-dialectic;philosophie;0;La dialectique du maître et de l'esclave;reponse-trop-longue;A_RECONFIRMER
phil-nietzsche-god-is-dead;philosophie;1;« Dieu est mort »;position-1ou3;A_RECONFIRMER
phil-nietzsche-will-to-power;philosophie;3;La volonté de puissance;position-1ou3;A_RECONFIRMER
phil-kierkegaard-either-or;philosophie;1;Kierkegaard;position-1ou3;A_RECONFIRMER
phil-kierkegaard-fear-and-trembling;philosophie;3;Crainte et tremblement;position-1ou3;A_RECONFIRMER
phil-marx-class-struggle;philosophie;1;La lutte des classes;position-1ou3;A_RECONFIRMER
phil-hobbes-leviathan-state-of-nature;philosophie;3;Hobbes;position-1ou3;A_RECONFIRMER
phil-machiavelli-the-prince;philosophie;1;Machiavel;position-1ou3;A_RECONFIRMER
phil-zeno-of-citium-founder-of-stoicism;philosophie;3;Zénon de Cition;position-1ou3;A_RECONFIRMER
phil-stoics-virtue-is-the-only-good;philosophie;1;La vertu;position-1ou3;A_RECONFIRMER
phil-epictetus-dichotomy-of-control;philosophie;0;Ce qui dépend de nous et ce qui n'en dépend pas;reponse-trop-longue;A_RECONFIRMER
phil-epictetus-former-slave;philosophie;1;Il était esclave;position-1ou3;A_RECONFIRMER
phil-seneca-letters-to-lucilius;philosophie;3;Les Lettres à Lucilius;position-1ou3;A_RECONFIRMER
phil-seneca-on-the-brevity-of-life;philosophie;1;De la brièveté de la vie;position-1ou3;A_RECONFIRMER
phil-marcus-aurelius-meditations-title;philosophie;3;Pensées pour moi-même;position-1ou3;A_RECONFIRMER
phil-stoic-sage-ideal;philosophie;1;Le sage;position-1ou3;A_RECONFIRMER
phil-stoic-three-parts-of-philosophy;philosophie;3;La logique, la physique et l'éthique;position-1ou3;A_RECONFIRMER
sci-gravity-newton;science;1;Galilée;position-1ou3;A_RECONFIRMER
sci-light-speed;science;3;1 000 km/s;position-1ou3;A_RECONFIRMER
sci-earth-core;science;1;200 °C;position-1ou3;A_RECONFIRMER
sci-atom-nucleus;science;3;Neutrons et électrons;position-1ou3;A_RECONFIRMER
sci-penicillin;science;1;Robert Koch;position-1ou3;A_RECONFIRMER
sci-human-cells;science;1;100 millions;position-1ou3;A_RECONFIRMER
sci-heart-chambers;science;3;3;position-1ou3;A_RECONFIRMER
sci-baby-bones;science;1;Environ 500;position-1ou3;A_RECONFIRMER
sci-darwin-origin;science;3;Georges Cuvier;position-1ou3;A_RECONFIRMER
sci-sun-star;science;1;Une comète;position-1ou3;A_RECONFIRMER
sci-sun-position;science;2;Dans un bras spiral, loin du centre;reponse-trop-longue;A_RECONFIRMER
sci-proxima;science;3;Bételgeuse;position-1ou3;A_RECONFIRMER
sci-jupiter-largest;science;1;Neptune;position-1ou3;A_RECONFIRMER
sci-saturn-rings;science;3;Uranus;position-1ou3;A_RECONFIRMER
sci-armstrong;science;1;John Glenn;position-1ou3;A_RECONFIRMER
sci-tereshkova;science;3;Kathryn Sullivan;position-1ou3;A_RECONFIRMER
sci-ice-floats;science;1;Elle est plus chaude;position-1ou3;A_RECONFIRMER
sci-lava;science;3;Le granite;position-1ou3;A_RECONFIRMER
sci-gold-au;science;3;Ag;position-1ou3;A_RECONFIRMER
sci-salt-nacl;science;1;CaCO3;position-1ou3;A_RECONFIRMER
sci-helium-balloons;science;3;L'hélium est magnétique;position-1ou3;A_RECONFIRMER
sci-lavoisier;science;1;Pierre Curie;position-1ou3;A_RECONFIRMER
sci-photosynthesis-inputs;science;3;Le sucre et l'azote;position-1ou3;A_RECONFIRMER
sci-stomach-acid;science;1;L'acide citrique;position-1ou3;A_RECONFIRMER
sci-hummingbird;science;3;L'hirondelle;position-1ou3;A_RECONFIRMER
sci-blue-whale;science;1;Le diplodocus;position-1ou3;A_RECONFIRMER
sci-giraffe-vertebrae;science;3;21;position-1ou3;A_RECONFIRMER
sci-kangaroo;science;1;L'Afrique du Sud;position-1ou3;A_RECONFIRMER
sci-blood-groups;science;3;1, 2, 3 et 4;position-1ou3;A_RECONFIRMER
sci-black-hole;science;1;Une planète sombre;position-1ou3;A_RECONFIRMER
sci-comet-tail;science;3;Vers la Terre;position-1ou3;A_RECONFIRMER
sci-venus-hottest;science;1;Mars;position-1ou3;A_RECONFIRMER
sci-emc2;science;3;Force = masse × accélération;position-1ou3;A_RECONFIRMER
sci-eureka;science;1;Aristote;position-1ou3;A_RECONFIRMER
sci-magnet-poles;science;3;Positif et négatif;position-1ou3;A_RECONFIRMER
sci-ozone;science;1;Le méthane;position-1ou3;A_RECONFIRMER
sci-greenhouse-co2;science;2;Le dioxyde de carbone;reponse-trop-longue;A_RECONFIRMER
sci-everest;science;3;Le Mont Blanc;position-1ou3;A_RECONFIRMER
sci-nile;science;1;Le Niger;position-1ou3;A_RECONFIRMER
sci-leap-year;science;3;Pour les marées;position-1ou3;A_RECONFIRMER
tv-stranger-things-upside-down;series;0;Le Monde à l'envers;reponse-trop-longue;A_RECONFIRMER
tv-stranger-things-11;series;1;Robin;position-1ou3;A_RECONFIRMER
tv-office-dwight;series;2;Vendeur;reponse-trop-courte;A_RECONFIRMER
tv-sherlock-baker-street;series;3;84 Charing Cross Road;position-1ou3;A_RECONFIRMER
tv-doctor-who-species;series;1;Les Vulcains;position-1ou3;A_RECONFIRMER
tv-south-park-creator;series;2;Trey Parker et Matt Stone;reponse-trop-longue;A_RECONFIRMER
tv-casa-de-papel-cities;series;1;Paris, Prague, Madrid;position-1ou3;A_RECONFIRMER
tv-squid-game-first-game;series;2;Un, deux, trois, soleil;reponse-trop-longue;A_RECONFIRMER
tv-squid-game-456;series;3;067;position-1ou3;A_RECONFIRMER
tv-pokemon-sacha;series;1;Ondine;position-1ou3;A_RECONFIRMER
tv-true-detective-cohle;series;3;Colin Farrell;position-1ou3;A_RECONFIRMER
tv-house-cane;series;1;Une chute de ski;position-1ou3;A_RECONFIRMER
tv-got-dracarys;series;1;Khaleesi;position-1ou3;A_RECONFIRMER
tv-friends-monica-chef;series;3;Fleuriste;position-1ou3;A_RECONFIRMER
tv-simpsons-maggie;series;1;Marge;position-1ou3;A_RECONFIRMER
tv-twin-peaks-cooper;series;3;Dana Scully;position-1ou3;A_RECONFIRMER
tv-xfiles-mulder;series;1;John Krasinski;position-1ou3;A_RECONFIRMER
tv-grey-anatomy-heroine;series;3;Cristina Yang;position-1ou3;A_RECONFIRMER
tv-himym-barney;series;1;Marshall;position-1ou3;A_RECONFIRMER
tv-mentalist-jane;series;1;David Boreanaz;position-1ou3;A_RECONFIRMER
tv-lost-flight;series;3;246;position-1ou3;A_RECONFIRMER
tv-community-greendale;series;1;Westbrook College;position-1ou3;A_RECONFIRMER
tv-office-jim-pranks;series;3;Oscar;position-1ou3;A_RECONFIRMER
tv-dexter-miami;series;1;New York;position-1ou3;A_RECONFIRMER
tv-got-hodor;series;3;Valar;position-1ou3;A_RECONFIRMER
tv-supernatural-brothers;series;1;Jesse et James;position-1ou3;A_RECONFIRMER
tv-squid-game-first-game;series;0;Mugunghwa kkochi pieotseumnida;reponse-trop-longue;A_RECONFIRMER
tv-better-call-saul-real-name;series;0;James 'Jimmy' McGill;reponse-trop-longue;A_RECONFIRMER
sport-olympics-1896;sport;1;1912;position-1ou3;A_RECONFIRMER
sport-olympic-rings;sport;3;6;position-1ou3;A_RECONFIRMER
sport-olympic-flame;sport;0;Olympie (Grèce);reponse-trop-longue;A_RECONFIRMER
sport-olympic-motto;sport;1;Le sport pour tous;position-1ou3;A_RECONFIRMER
sport-bolt-time;sport;3;9 s 72;position-1ou3;A_RECONFIRMER
sport-marathon-origin;sport;1;Léonidas;position-1ou3;A_RECONFIRMER
sport-roland-garros;sport;3;Le dur;position-1ou3;A_RECONFIRMER
sport-phelps-swimming;sport;3;Le cyclisme;position-1ou3;A_RECONFIRMER
sport-tour-de-france;sport;0;Le Tour de France;reponse-trop-longue;A_RECONFIRMER
sport-yellow-jersey;sport;1;Rouge;position-1ou3;A_RECONFIRMER
sport-nba-usa;sport;3;L'Espagne;position-1ou3;A_RECONFIRMER
sport-jordan-23;sport;1;11;position-1ou3;A_RECONFIRMER
sport-volleyball-morgan;sport;3;Pierre de Coubertin;position-1ou3;A_RECONFIRMER
sport-schumacher-ferrari;sport;1;Williams;position-1ou3;A_RECONFIRMER
sport-handball-france;sport;3;5 fois;position-1ou3;A_RECONFIRMER
sport-ali-quote;sport;1;La victoire appartient aux audacieux;position-1ou3;A_RECONFIRMER
sport-paris-2024;sport;3;4;position-1ou3;A_RECONFIRMER
sport-milliat;sport;1;Sonja Henie;position-1ou3;A_RECONFIRMER
tech-lightbulb;technologie;1;James Watt;position-1ou3;A_RECONFIRMER
tech-arpanet;technologie;3;Enigma;position-1ou3;A_RECONFIRMER
tech-apple-founders;technologie;1;Larry Page et Sergey Brin;position-1ou3;A_RECONFIRMER
tech-microsoft-founders;technologie;2;Bill Gates et Paul Allen;reponse-trop-longue;A_RECONFIRMER
tech-google-founders;technologie;3;Jack Dorsey;position-1ou3;A_RECONFIRMER
tech-amazon-founder;technologie;1;Jack Ma;position-1ou3;A_RECONFIRMER
tech-ibm-simon;technologie;1;Le BlackBerry 5810;position-1ou3;A_RECONFIRMER
tech-snake-game;technologie;3;Pac-Man;position-1ou3;A_RECONFIRMER
tech-ibm-pc;technologie;1;Commodore;position-1ou3;A_RECONFIRMER
tech-mouse-engelbart;technologie;3;John von Neumann;position-1ou3;A_RECONFIRMER
tech-bluetooth-king;technologie;1;Olaf le Saint;position-1ou3;A_RECONFIRMER
tech-robot-word;technologie;3;Jules Verne;position-1ou3;A_RECONFIRMER
tech-turing-father;technologie;1;Ada Lovelace;position-1ou3;A_RECONFIRMER
tech-babbage;technologie;3;Blaise Pascal;position-1ou3;A_RECONFIRMER
tech-velcro;technologie;3;Henry Ford;position-1ou3;A_RECONFIRMER
tech-google-googol;technologie;1;Gauss;position-1ou3;A_RECONFIRMER
tech-netflix-dvd;technologie;3;La production télévisée;position-1ou3;A_RECONFIRMER
tech-ampere-unit;technologie;1;La résistance;position-1ou3;A_RECONFIRMER
tech-volt-unit;technologie;2;La tension électrique;reponse-trop-longue;A_RECONFIRMER
tech-qwerty;technologie;3;Pour les gauchers;position-1ou3;A_RECONFIRMER
tv-breaking-bad-actor;;1;→3(Bryan Cranston);ground_truth;CORRIGE
tv-got-valar;;3;→1(Valar morghulis);ground_truth;CORRIGE
tv-friends-city;;1;→3(New York);ground_truth;CORRIGE
tv-simpsons-homer;;3;→1(Homer);ground_truth;CORRIGE
tv-simpsons-creator;;1;→3(Matt Groening);ground_truth;CORRIGE
